method,policy,fold_id,condition,aspect_threshold,runner_up_threshold,heldout_presence_f1,heldout_presence_ap,oracle_stage2_f1,selected_review_aspects,two_sentiment_instances,heldout_pair_micro_f1,heldout_pair_micro_precision,heldout_pair_micro_recall,overall_pair_micro_f1,overall_pair_micro_precision,overall_pair_micro_recall,seen_pair_micro_f1,seen_pair_micro_precision,seen_pair_micro_recall,selected_learning_rate
mixed_component_diagnostic,label_masked_all_reviews,l2-a09,N,0.999999582767,0.99,0.72,0.7079056237879766,0.9230769230769231,2179,0,0.72,0.75,0.6923076923076923,0.5979687887044836,0.5539238182652593,0.6496232508073198,0.5972083748753739,0.5528380249192432,0.6493224932249323,
mixed_component_diagnostic,label_masked_all_reviews,l2-a10,D,0.999999821186,0.340862438083,0.24427480916030533,0.14154835432207696,0.9444444444444444,2122,91,0.22058823529411764,0.1271186440677966,0.8333333333333334,0.5679194301154508,0.5223678264798916,0.6221743810548978,0.5799237611181702,0.5446300715990453,0.6201086956521739,
mixed_component_diagnostic,label_masked_all_reviews,l2-a10,N,0.999999821186,0.340862438083,0.26785714285714285,0.1507037022371227,0.9444444444444444,2103,93,0.23529411764705882,0.13861386138613863,0.7777777777777778,0.5698075974346325,0.5259562841530054,0.6216361679224973,0.5799237611181702,0.5446300715990453,0.6201086956521739,
mixed_component_diagnostic,label_masked_all_reviews,l2-a11,D,0.999999821186,0.47,0.4370860927152318,0.2840860974595176,0.8823529411764706,2122,5,0.3973509933774834,0.3,0.5882352941176471,0.5681304893350063,0.5322049835448989,0.6092572658772875,0.5748565466875326,0.5436605821410952,0.6098505810736027,
mixed_component_diagnostic,label_masked_all_reviews,l2-a11,N,0.999999821186,0.47,0.41509433962264153,0.2791138681969386,0.9019607843137255,2130,5,0.389937106918239,0.28703703703703703,0.6078431372549019,0.5674931129476584,0.5306791569086651,0.6097954790096879,0.5748565466875326,0.5436605821410952,0.6098505810736027,
mixed_component_diagnostic,label_masked_all_reviews,l2-a12,D,0.999999821186,0.396378025413,0.6191950464396285,0.4730083112683494,0.9420849420849421,2122,46,0.5775075987841946,0.472636815920398,0.7421875,0.5692995529061102,0.5285977859778598,0.6167922497308934,0.5685691100892616,0.534316217590239,0.607514450867052,
mixed_component_diagnostic,label_masked_all_reviews,l2-a12,N,0.999999821186,0.396378025413,0.658307210031348,0.5160780285365112,0.9343629343629344,2118,43,0.6149068322981367,0.5103092783505154,0.7734375,0.5722816621050012,0.5321610365571494,0.6189451022604952,0.5685691100892616,0.534316217590239,0.607514450867052,
tfidf,size_matched_label_masked_s13,l2-a01,D,0.594210834299,0.664253517388,0.49777777777777776,0.40948396217067984,0.43902439024390244,2007,49,0.23684210526315788,0.1836734693877551,0.3333333333333333,0.31016862544711293,0.29523346303501946,0.32669537136706134,0.31470428648941945,0.3038239916186485,0.32639279684862127,
tfidf,size_matched_label_masked_s13,l2-a01,N,0.594210834299,0.664253517388,0.36363636363636365,0.26393272097473447,0.4539877300613497,1936,47,0.18064516129032257,0.1891891891891892,0.1728395061728395,0.30929445456912263,0.29954614220877457,0.31969860064585576,0.31470428648941945,0.3038239916186485,0.32639279684862127,
tfidf,size_matched_label_masked_s13,l2-a02,D,0.576215669768,0.90611509712,0.1878453038674033,0.1871296739698412,0.7861271676300579,2089,6,0.15469613259668508,0.14736842105263157,0.16279069767441862,0.3349354920313686,0.31599045346062055,0.356297093649085,0.34358430540827145,0.324,0.3656884875846501,
tfidf,size_matched_label_masked_s13,l2-a02,N,0.576215669768,0.90611509712,0.125,0.17769888349791677,0.5317919075144508,2020,6,0.07142857142857142,0.15384615384615385,0.046511627906976744,0.3357363542739444,0.32181638696939785,0.35091496232508074,0.34358430540827145,0.324,0.3656884875846501,
tfidf,size_matched_label_masked_s13,l2-a03,D,0.596578958444,0.96,0.2705479452054795,0.4096881821222379,0.6184538653366584,1949,3,0.17465753424657535,0.2786885245901639,0.12718204488778054,0.3375328083989501,0.32940573770491804,0.34607104413347684,0.3670179789212647,0.33465234595816845,0.40631434454358273,
tfidf,size_matched_label_masked_s13,l2-a03,N,0.596578958444,0.96,0.10478359908883828,0.4032760330706173,0.6184538653366584,1804,3,0.06378132118451026,0.3684210526315789,0.034912718204488775,0.3306957708049113,0.33536247924737134,0.3261571582346609,0.3670179789212647,0.33465234595816845,0.40631434454358273,
tfidf,size_matched_label_masked_s13,l2-a04,D,0.57360015784,0.91152976823,0.33663366336633666,0.6232904508284283,0.6363636363636364,2112,7,0.17647058823529413,0.1125,0.4090909090909091,0.33693738999245665,0.31618688060405853,0.3606027987082885,0.34116129032258063,0.3241785188818048,0.3600217864923747,
tfidf,size_matched_label_masked_s13,l2-a04,N,0.57360015784,0.91152976823,0.5396825396825397,0.6569285227021129,0.6363636363636364,2074,6,0.2857142857142857,0.21951219512195122,0.4090909090909091,0.34027425088877605,0.32211538461538464,0.3606027987082885,0.34116129032258063,0.3241785188818048,0.3600217864923747,
tfidf,size_matched_label_masked_s13,l2-a05,D,0.565119364748,0.663442484682,0.41295546558704455,0.3745750304982786,0.7899159663865546,2114,44,0.3426294820717131,0.3233082706766917,0.3644067796610169,0.3351593625498008,0.3118628359592215,0.3622174381054898,0.3346613545816733,0.3111111111111111,0.3620689655172414,
tfidf,size_matched_label_masked_s13,l2-a05,N,0.565119364748,0.663442484682,0.061068702290076333,0.17106805092227595,0.7899159663865546,1998,40,0.04580152671755725,0.23076923076923078,0.025423728813559324,0.32494866529774125,0.31059862610402356,0.34068891280947255,0.3346613545816733,0.3111111111111111,0.3620689655172414,
tfidf,size_matched_label_masked_s13,l2-a06,D,0.633834819125,0.923269815049,0.5224963715529753,0.773353973539792,0.6187961985216474,1898,7,0.36623748211731044,0.5765765765765766,0.26834381551362685,0.31198511825671005,0.30813648293963253,0.3159311087190527,0.29960835509138384,0.2727272727272727,0.332367849384504,
tfidf,size_matched_label_masked_s13,l2-a06,N,0.633834819125,0.923269815049,0.7397959183673469,0.7963906549483258,0.648363252375924,1993,7,0.4811083123425693,0.6025236593059937,0.40041928721174,0.336962156557802,0.325,0.34983853606027987,0.29960835509138384,0.2727272727272727,0.332367849384504,
tfidf,size_matched_label_masked_s13,l2-a07,D,0.638296830512,0.354366507271,0.5559006211180124,0.5906932112430776,0.7547169811320755,1695,247,0.431784107946027,0.43636363636363634,0.42729970326409494,0.33473684210526317,0.3274974253347065,0.34230355220667386,0.3140759655282477,0.3052109181141439,0.3234714003944773,
tfidf,size_matched_label_masked_s13,l2-a07,N,0.638296830512,0.354366507271,0.4858156028368794,0.5736551896829759,0.7485549132947977,1615,243,0.3979416809605489,0.4715447154471545,0.34421364985163205,0.32723358449946177,0.32723358449946177,0.32723358449946177,0.3140759655282477,0.3052109181141439,0.3234714003944773,
tfidf,size_matched_label_masked_s13,l2-a08,D,0.572953090004,0.92,0.39779005524861877,0.46317826519843586,0.6666666666666666,2036,6,0.2857142857142857,0.4642857142857143,0.20634920634920634,0.3384615384615385,0.3232125367286974,0.35522066738428415,0.3410435718128026,0.3192346424974824,0.36605080831408776,
tfidf,size_matched_label_masked_s13,l2-a08,N,0.572953090004,0.92,0.18055555555555555,0.28642920903372804,0.6666666666666666,1999,6,0.12413793103448276,0.47368421052631576,0.07142857142857142,0.3329018897230132,0.3206982543640898,0.34607104413347684,0.3410435718128026,0.3192346424974824,0.36605080831408776,
tfidf,size_matched_label_masked_s13,l2-a09,D,0.585447334651,0.67,0.16326530612244897,0.6376446982568373,0.46153846153846156,2135,46,0.0784313725490196,0.04285714285714286,0.46153846153846156,0.33919286952215894,0.31407611187528656,0.36867599569429493,0.3494595985589295,0.33268005879470847,0.36802168021680215,
tfidf,size_matched_label_masked_s13,l2-a09,N,0.585447334651,0.67,0.46808510638297873,0.7302331032773763,0.46153846153846156,2035,40,0.2127659574468085,0.14705882352941177,0.38461538461538464,0.34782608695652173,0.3296385542168675,0.3681377825618945,0.3494595985589295,0.33268005879470847,0.36802168021680215,
tfidf,size_matched_label_masked_s13,l2-a10,D,0.572554798115,0.910501605286,0.256,0.40028459733269084,0.5555555555555556,2103,6,0.144,0.08411214953271028,0.5,0.3398033778674061,0.31958274063537223,0.3627556512378902,0.3461738677771994,0.3321678321678322,0.36141304347826086,
tfidf,size_matched_label_masked_s13,l2-a10,N,0.572554798115,0.910501605286,0.2535211267605634,0.1443575904702681,0.5555555555555556,2049,6,0.11267605633802817,0.07547169811320754,0.2222222222222222,0.3419371326348071,0.32554744525547447,0.36006458557588805,0.3461738677771994,0.3321678321678322,0.36141304347826086,
tfidf,size_matched_label_masked_s13,l2-a11,D,0.565818737767,0.911825102733,0.47540983606557374,0.46619992599159304,0.6470588235294118,2106,6,0.3442622950819672,0.29577464788732394,0.4117647058823529,0.3380352644836272,0.3177083333333333,0.3611410118406889,0.33783783783783783,0.3184713375796178,0.3597122302158273,
tfidf,size_matched_label_masked_s13,l2-a11,N,0.565818737767,0.911825102733,0.24691358024691357,0.2479844269168546,0.6470588235294118,2065,6,0.19753086419753085,0.26666666666666666,0.1568627450980392,0.3349452786968694,0.31772090777402223,0.35414424111948334,0.33783783783783783,0.3184713375796178,0.3597122302158273,
tfidf,size_matched_label_masked_s13,l2-a12,D,0.597233125781,0.902193925826,0.3885350318471338,0.40400768995256503,0.671875,1999,7,0.2920634920634921,0.24598930481283424,0.359375,0.33695652173913043,0.32452642073778665,0.3503767491926803,0.3409411101718794,0.3326003298515668,0.34971098265895956,
tfidf,size_matched_label_masked_s13,l2-a12,N,0.597233125781,0.902193925826,0.423963133640553,0.36850975786660767,0.671875,1902,6,0.29493087557603687,0.3595505617977528,0.25,0.3382899628252788,0.3338574423480084,0.3428417653390743,0.3409411101718794,0.3326003298515668,0.34971098265895956,
tfidf,size_matched_label_masked_s29,l2-a01,D,0.594200264771,0.392492095939,0.5,0.4097749890292512,0.43902439024390244,2002,121,0.22413793103448276,0.17218543046357615,0.32098765432098764,0.3170057774428536,0.2972209138012247,0.3396124865446717,0.32275273406241667,0.3067951318458418,0.3404614518851998,
tfidf,size_matched_label_masked_s29,l2-a01,N,0.594200264771,0.392492095939,0.36129032258064514,0.26481890282071846,0.5487804878048781,1933,117,0.2138364779874214,0.21794871794871795,0.20987654320987653,0.31832139201637666,0.30341463414634146,0.33476856835306784,0.32275273406241667,0.3067951318458418,0.3404614518851998,
tfidf,size_matched_label_masked_s29,l2-a02,D,0.574178462022,0.91,0.19672131147540983,0.18690211342191348,0.7861271676300579,2104,6,0.16393442622950818,0.15463917525773196,0.1744186046511628,0.33518145161290325,0.31516587677725116,0.3579117330462863,0.34346103038309117,0.32290114257327374,0.36681715575620766,
tfidf,size_matched_label_masked_s29,l2-a02,N,0.574178462022,0.91,0.125,0.17753436400995712,0.5317919075144508,2033,6,0.07142857142857142,0.15384615384615385,0.046511627906976744,0.33564280215550424,0.3207454634624816,0.3519913885898816,0.34346103038309117,0.32290114257327374,0.36681715575620766,
tfidf,size_matched_label_masked_s29,l2-a03,D,0.638588213534,0.96,0.2553191489361702,0.41203934925216973,0.6184538653366584,1756,3,0.16312056737588654,0.2822085889570552,0.11471321695760599,0.3350843240254354,0.3445139283683911,0.3261571582346609,0.36685227644939405,0.3508771929824561,0.3843514070006863,
tfidf,size_matched_label_masked_s29,l2-a03,N,0.638588213534,0.96,0.10091743119266056,0.40371910205177464,0.6184538653366584,1628,3,0.06422018348623854,0.4,0.034912718204488775,0.3290341071940384,0.351931330472103,0.30893433799784714,0.36685227644939405,0.3508771929824561,0.3843514070006863,
tfidf,size_matched_label_masked_s29,l2-a04,D,0.551880754426,0.910594547006,0.3177570093457944,0.600315194119084,0.6363636363636364,2285,8,0.16666666666666666,0.10465116279069768,0.4090909090909091,0.336304504938569,0.3044047099869167,0.3756727664155005,0.3408360128617363,0.31218849116447667,0.3752723311546841,
tfidf,size_matched_label_masked_s29,l2-a04,N,0.551880754426,0.910594547006,0.5230769230769231,0.6552600149821404,0.6363636363636364,2243,7,0.27692307692307694,0.20930232558139536,0.4090909090909091,0.33982473222979553,0.31022222222222223,0.3756727664155005,0.3408360128617363,0.31218849116447667,0.3752723311546841,
tfidf,size_matched_label_masked_s29,l2-a05,D,0.56583516382,0.674914903014,0.42231075697211157,0.37563305131599695,0.7899159663865546,2105,44,0.35294117647058826,0.3284671532846715,0.3813559322033898,0.3359121537309708,0.31316891577477896,0.3622174381054898,0.3347547974413646,0.3121272365805169,0.36091954022988504,
tfidf,size_matched_label_masked_s29,l2-a05,N,0.56583516382,0.674914903014,0.061068702290076333,0.1710622905533873,0.7899159663865546,1985,40,0.04580152671755725,0.23076923076923078,0.025423728813559324,0.32500643832088594,0.31160493827160496,0.3396124865446717,0.3347547974413646,0.3121272365805169,0.36091954022988504,
tfidf,size_matched_label_masked_s29,l2-a06,D,0.621221528654,0.94,0.5426136363636364,0.7700328861633442,0.6187961985216474,2035,6,0.38095238095238093,0.5738396624472574,0.2851153039832285,0.3144395998974096,0.300342969132778,0.32992465016146394,0.2995290423861852,0.26441241685144123,0.3454018826937002,
tfidf,size_matched_label_masked_s29,l2-a06,N,0.621221528654,0.94,0.7388535031847133,0.7925786767567875,0.6399155227032735,2116,6,0.47044025157232705,0.5880503144654088,0.3920335429769392,0.3336683417085427,0.31291234684260133,0.3573735199138859,0.2995290423861852,0.26441241685144123,0.3454018826937002,
tfidf,size_matched_label_masked_s29,l2-a07,D,0.609277191315,0.362789867971,0.5637181409295352,0.5898668129965936,0.752906976744186,1870,160,0.4366812227074236,0.42857142857142855,0.44510385756676557,0.330761316872428,0.3167487684729064,0.34607104413347684,0.30802874101843175,0.29345238095238096,0.3241288625904011,
tfidf,size_matched_label_masked_s29,l2-a07,N,0.609277191315,0.362789867971,0.48857644991212656,0.5745778901442816,0.7496382054992764,1772,158,0.4020442930153322,0.472,0.35014836795252224,0.32259767687434004,0.316580310880829,0.32884822389666307,0.30802874101843175,0.29345238095238096,0.3241288625904011,
tfidf,size_matched_label_masked_s29,l2-a08,D,0.575165192461,0.92,0.41530054644808745,0.46397791783586556,0.6666666666666666,2020,6,0.30434782608695654,0.4827586206896552,0.2222222222222222,0.33831101956745624,0.324284304047384,0.3536060279870829,0.34,0.3196138211382114,0.36316397228637415,
tfidf,size_matched_label_masked_s29,l2-a08,N,0.575165192461,0.92,0.18055555555555555,0.28839463827125844,0.6666666666666666,1981,6,0.12413793103448276,0.47368421052631576,0.07142857142857142,0.3318595578673602,0.3210870659285355,0.3433799784714747,0.34,0.3196138211382114,0.36316397228637415,
tfidf,size_matched_label_masked_s29,l2-a09,D,0.58466525267,0.67,0.16326530612244897,0.6382932756254318,0.46153846153846156,2131,46,0.0784313725490196,0.04285714285714286,0.46153846153846156,0.33903345724907064,0.3141938447404685,0.3681377825618945,0.34930448222565685,0.3328424153166421,0.367479674796748,
tfidf,size_matched_label_masked_s29,l2-a09,N,0.58466525267,0.67,0.46808510638297873,0.7302331032773763,0.46153846153846156,2031,40,0.2127659574468085,0.14705882352941177,0.38461538461538464,0.3476711631458386,0.32979237083534524,0.36759956942949407,0.34930448222565685,0.3328424153166421,0.367479674796748,
tfidf,size_matched_label_masked_s29,l2-a10,D,0.568962170432,0.910292938326,0.25196850393700787,0.3994719115123527,0.5555555555555556,2126,6,0.14173228346456693,0.08256880733944955,0.5,0.3398496240601504,0.31801125703564725,0.36490850376749195,0.3463629303650013,0.33069698467622344,0.3635869565217391,
tfidf,size_matched_label_masked_s29,l2-a10,N,0.568962170432,0.910292938326,0.25,0.14442113243919352,0.5555555555555556,2071,6,0.1111111111111111,0.07407407407407407,0.2222222222222222,0.3420584498094028,0.32402503610977373,0.3622174381054898,0.3463629303650013,0.33069698467622344,0.3635869565217391,
tfidf,size_matched_label_masked_s29,l2-a11,D,0.564790888113,0.91,0.4715447154471545,0.46452047706339217,0.6470588235294118,2113,6,0.34146341463414637,0.2916666666666667,0.4117647058823529,0.33744028161931106,0.316658801321378,0.3611410118406889,0.33731188375713544,0.31753786028334147,0.3597122302158273,
tfidf,size_matched_label_masked_s29,l2-a11,N,0.564790888113,0.91,0.24691358024691357,0.2461080991455664,0.6470588235294118,2071,6,0.19753086419753085,0.26666666666666666,0.1568627450980392,0.3344345616264295,0.31680308136735674,0.35414424111948334,0.33731188375713544,0.31753786028334147,0.3597122302158273,
tfidf,size_matched_label_masked_s29,l2-a12,D,0.594705616314,0.902599418949,0.3935483870967742,0.40479444186283525,0.671875,1994,6,0.2958199356913183,0.25136612021857924,0.359375,0.33748055987558323,0.3255,0.3503767491926803,0.34113335212855933,0.3329664281783159,0.34971098265895956,
tfidf,size_matched_label_masked_s29,l2-a12,N,0.594705616314,0.902599418949,0.43119266055045874,0.36797270286156986,0.671875,1902,5,0.29357798165137616,0.35555555555555557,0.25,0.3383798140770252,0.3340325117986366,0.3428417653390743,0.34113335212855933,0.3329664281783159,0.34971098265895956,
tfidf,size_matched_label_masked_s47,l2-a01,D,0.585146145679,0.357475671548,0.4956521739130435,0.40877017868621374,0.4378698224852071,2071,189,0.23529411764705882,0.17834394904458598,0.345679012345679,0.3103448275862069,0.2827433628318584,0.34391819160387516,0.3149484536082474,0.29053732762719925,0.3438379290939786,
tfidf,size_matched_label_masked_s47,l2-a01,N,0.585146145679,0.357475671548,0.3741935483870968,0.2640471117658719,0.44549763033175355,1996,185,0.1761006289308176,0.1794871794871795,0.1728395061728395,0.3094825451844516,0.28656579550664835,0.3363832077502691,0.3149484536082474,0.29053732762719925,0.3438379290939786,
tfidf,size_matched_label_masked_s47,l2-a02,D,0.571399177082,0.91,0.20652173913043478,0.18653876115247697,0.7861271676300579,2127,6,0.17391304347826086,0.16326530612244897,0.18604651162790697,0.33625657729892255,0.3145804031879981,0.3611410118406889,0.3441029682164434,0.32186732186732187,0.3696388261851016,
tfidf,size_matched_label_masked_s47,l2-a02,N,0.571399177082,0.91,0.125,0.17732475078201823,0.5317919075144508,2055,6,0.07142857142857142,0.15384615384615385,0.046511627906976744,0.33631028323551926,0.3197476952935468,0.35468245425188377,0.3441029682164434,0.32186732186732187,0.3696388261851016,
tfidf,size_matched_label_masked_s47,l2-a03,D,0.603001697792,0.96,0.2914572864321608,0.4100611307508307,0.6209476309226932,1943,3,0.19095477386934673,0.29081632653061223,0.14214463840399003,0.33859095688748686,0.33093525179856115,0.34660925726587727,0.36607421265980666,0.3354285714285714,0.40288263555250514,
tfidf,size_matched_label_masked_s47,l2-a03,N,0.603001697792,0.96,0.1004566210045662,0.4031181780669889,0.6184538653366584,1784,3,0.0639269406392694,0.3783783783783784,0.034912718204488775,0.3297668038408779,0.33631785114717405,0.3234660925726588,0.36607421265980666,0.3354285714285714,0.40288263555250514,
tfidf,size_matched_label_masked_s47,l2-a04,D,0.555150777607,0.912982925701,0.3238095238095238,0.5986098785133718,0.6363636363636364,2256,7,0.16981132075471697,0.10714285714285714,0.4090909090909091,0.3368114535306964,0.30667255855059655,0.37351991388589884,0.3412204234122042,0.3143643873336393,0.3730936819172113,
tfidf,size_matched_label_masked_s47,l2-a04,N,0.555150777607,0.912982925701,0.5230769230769231,0.6552600149821404,0.6363636363636364,2216,6,0.27692307692307694,0.20930232558139536,0.4090909090909091,0.34019607843137256,0.31233123312331235,0.37351991388589884,0.3412204234122042,0.3143643873336393,0.3730936819172113,
tfidf,size_matched_label_masked_s47,l2-a05,D,0.576085134773,0.913332918443,0.4132231404958678,0.37683778557913217,0.7932489451476793,2029,6,0.35390946502057613,0.344,0.3644067796610169,0.337015155407141,0.32235872235872237,0.35306781485468247,0.3358904109589041,0.32094240837696336,0.35229885057471266,
tfidf,size_matched_label_masked_s47,l2-a05,N,0.576085134773,0.913332918443,0.06153846153846154,0.17100366890504842,0.7932489451476793,1917,5,0.046153846153846156,0.25,0.025423728813559324,0.32592592592592595,0.32049947970863685,0.33153928955866524,0.3358904109589041,0.32094240837696336,0.35229885057471266,
tfidf,size_matched_label_masked_s47,l2-a06,D,0.627419533424,0.93,0.5065885797950219,0.7667016601660104,0.6187961985216474,1990,6,0.354978354978355,0.5694444444444444,0.2578616352201258,0.3103269330565646,0.2995991983967936,0.3218514531754575,0.30053780449224926,0.26685393258426965,0.3439536567704562,
tfidf,size_matched_label_masked_s47,l2-a06,N,0.627419533424,0.93,0.735632183908046,0.7930010345368309,0.648363252375924,2090,6,0.4766708701134931,0.5981012658227848,0.39622641509433965,0.3358624178047547,0.31679389312977096,0.3573735199138859,0.30053780449224926,0.26685393258426965,0.3439536567704562,
tfidf,size_matched_label_masked_s47,l2-a07,D,0.601698788086,0.369893017656,0.5667655786350149,0.5907998040071415,0.7551020408163265,1889,127,0.44283646888567296,0.4322033898305085,0.4540059347181009,0.3319566339700568,0.3189484126984127,0.34607104413347684,0.3078856424756519,0.29482551143200963,0.32215647600262987,
tfidf,size_matched_label_masked_s47,l2-a07,N,0.601698788086,0.369893017656,0.48857644991212656,0.575137699805461,0.7507246376811594,1784,125,0.4041095890410959,0.4777327935222672,0.35014836795252224,0.32280329174409345,0.31849135673127293,0.32723358449946177,0.3078856424756519,0.29482551143200963,0.32215647600262987,
tfidf,size_matched_label_masked_s47,l2-a08,D,0.578945302421,0.915789002125,0.37988826815642457,0.46346510717623446,0.6666666666666666,1985,6,0.26666666666666666,0.4444444444444444,0.19047619047619047,0.3341127565601455,0.3229532898041185,0.34607104413347684,0.3374216407740529,0.3195663397005679,0.35739030023094687,
tfidf,size_matched_label_masked_s47,l2-a08,N,0.578945302421,0.915789002125,0.18055555555555555,0.2876851191797313,0.6666666666666666,1950,6,0.12413793103448276,0.47368421052631576,0.07142857142857142,0.32931305715783954,0.3210633946830266,0.3379978471474704,0.3374216407740529,0.3195663397005679,0.35739030023094687,
tfidf,size_matched_label_masked_s47,l2-a09,D,0.583433507552,0.669133322313,0.16216216216216217,0.6382932756254318,0.46153846153846156,2142,46,0.07792207792207792,0.0425531914893617,0.46153846153846156,0.3391003460207612,0.31352833638025596,0.36921420882669537,0.3494347379239466,0.3321934538348803,0.3685636856368564,
tfidf,size_matched_label_masked_s47,l2-a09,N,0.583433507552,0.669133322313,0.46808510638297873,0.7302331032773763,0.46153846153846156,2041,40,0.2127659574468085,0.14705882352941177,0.38461538461538464,0.3478040111703478,0.3291686689091783,0.36867599569429493,0.3494347379239466,0.3321934538348803,0.3685636856368564,
tfidf,size_matched_label_masked_s47,l2-a10,D,0.567814188315,0.91,0.25196850393700787,0.40008484742857625,0.5555555555555556,2138,6,0.14173228346456693,0.08256880733944955,0.5,0.33983008495752126,0.31716417910447764,0.36598493003229277,0.3463225806451613,0.32972972972972975,0.36467391304347824,
tfidf,size_matched_label_masked_s47,l2-a10,N,0.567814188315,0.91,0.25,0.1443926005649715,0.5555555555555556,2083,6,0.1111111111111111,0.07407407407407407,0.2222222222222222,0.3420319229794781,0.3231211105792245,0.36329386437029065,0.3463225806451613,0.32972972972972975,0.36467391304347824,
tfidf,size_matched_label_masked_s47,l2-a11,D,0.564583073556,0.91,0.4715447154471545,0.4649429556539213,0.6470588235294118,2110,6,0.34146341463414637,0.2916666666666667,0.4117647058823529,0.34071464519375944,0.31994328922495274,0.3643702906350915,0.34069072968060243,0.32093933463796476,0.36303265080243496,
tfidf,size_matched_label_masked_s47,l2-a11,N,0.564583073556,0.91,0.24691358024691357,0.2462102394607193,0.6470588235294118,2068,6,0.19753086419753085,0.26666666666666666,0.1568627450980392,0.3377416073245168,0.3201542912246866,0.3573735199138859,0.34069072968060243,0.32093933463796476,0.36303265080243496,
tfidf,size_matched_label_masked_s47,l2-a12,D,0.595794268701,0.91,0.3935483870967742,0.4035574965266088,0.671875,1993,6,0.2958199356913183,0.25136612021857924,0.359375,0.3411978221415608,0.3291645822911456,0.35414424111948334,0.34517766497461927,0.3370044052863436,0.353757225433526,
tfidf,size_matched_label_masked_s47,l2-a12,N,0.595794268701,0.91,0.423963133640553,0.3693727554706155,0.671875,1900,5,0.2857142857142857,0.34831460674157305,0.2421875,0.34174860483656655,0.3375328083989501,0.34607104413347684,0.34517766497461927,0.3370044052863436,0.353757225433526,
